"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","pack","used"
,,,,,,2700.92577777702,2166.94953441715,"Red Deer",0
3,3,5,5,5,4,2226.16622222162,119.164475988068,"Red Deer",0
4,6,4,3,1,4,2207.27288888811,1418.79656314827,"Red Deer",0
1,1,6,4,4,3,1976.25333333376,217.310170933417,"Red Deer",0
4,4,4,4,3,4,2040.02000000031,2049.51453876113,"Red Deer",0
1,1,1,1,4,1,2364.92622222256,2934.79718642539,"Red Deer",0
3,3,3,4,4,3,2169.33866666678,6690.56084474352,"Red Deer",0
,,,,,,1630,228.333413459548,"Red Deer",0
4,5,5,4,1,5,1617.67955555551,92.0839019589685,"Red Deer",0
1,3,3,5,5,3,2325.43422222306,1682.57062845199,"Red Deer",0
1,1,1,1,4,1,2546.10799999922,576.114324644679,"Red Deer",0
,,,,,,1697.55333333358,914.080357489666,"Red Deer",0
4,4,3,1,1,4,1767.27333333365,512.295359873415,"Red Deer",0
1,1,1,1,4,1,2372.94000000119,1127.04730404769,"Red Deer",0
1,1,1,1,4,1,2270.21333333314,6784.44750147733,"Red Deer",0
4,4,4,4,3,4,2124.28666666648,108.62063046837,"Red Deer",0
4,5,4,3,1,4,1651.34666666648,1272.65282976381,"Red Deer",0
1,1,1,1,1,1,2391.69955555624,2285.72420050187,"Red Deer",0
4,5,4,1,4,4,1823.17955555564,890.315966641996,"Red Deer",0
,,,,,,2146.74711111153,380.066905509138,"Red Deer",0
1,1,1,1,1,1,2539.72666666677,489.684033358004,"Red Deer",0
4,4,4,3,3,4,1786.03999999969,197.413440466858,"Red Deer",0
,,,,,,2511.39288888887,2593.11271162212,"Red Deer",0
1,1,1,1,4,1,2294.26000000056,6104.04003758799,"Red Deer",0
1,1,1,1,1,1,2320.63511111097,1834.53829468317,"Red Deer",0
3,3,3,5,6,3,2147.04666666691,3669.68768718956,"Red Deer",0
1,1,1,1,1,1,2466.399555556,858.597303142225,"Red Deer",0
,,,,,,1737,313.065559090125,"Red Deer",0
,,,,,,2534.44711111103,1711.43046147505,"Red Deer",0
,,,,,,1794.37911111134,350.072500900575,"Red Deer",0
1,1,1,1,1,1,2751.7266666661,5239.80494766712,"Red Deer",0
4,5,4,3,1,4,1709,1398.53750091864,"Red Deer",0
1,1,1,1,4,1,2793.04133333351,4585.39525375226,"Red Deer",0
,,,,,,2429.60711111199,2681.81134828715,"Red Deer",0
1,1,1,5,5,3,2682.49333333265,4717.54863484721,"Red Deer",0
,,,,,,1774.23955555564,468.065397770376,"Red Deer",0
3,3,3,5,5,3,2148.9800000002,1933.89333070108,"Red Deer",0
,,,,,,2025.69333333321,159.819239305874,"Red Deer",0
4,5,4,1,4,4,1797.61955555526,768.3752602284,"Red Deer",0
,,,,,,1868.75955555608,728.08365236171,"Red Deer",0
4,5,4,3,3,4,1969.53422222249,3282.61327987342,"Red Deer",0
1,3,3,5,5,3,2280.30622222218,23.8047225996683,"Red Deer",0
,,,,,,2027.1791111101,473.666057945608,"Red Deer",0
1,1,3,5,4,3,2501.50622222181,3331.46607120239,"Red Deer",0
1,4,3,1,1,3,2189.74000000037,138.465976719274,"Red Deer",0
1,4,3,1,1,3,2191.7333333329,12.5865595331416,"Red Deer",0
4,4,4,4,3,4,2191.25333333359,690.102676347485,"Red Deer",0
1,1,1,1,1,1,2470.85377777843,3093.28637292205,"Red Deer",0
4,3,4,5,5,4,2018.35955555615,3160.00579499645,"Red Deer",0
4,5,4,3,1,4,1592.08622222224,798.19109610707,"Red Deer",0
,,,,,,1760.6133333329,9.68403335800394,"Red Deer",0
3,3,3,4,4,3,2396.32666666617,195.086397113461,"Red Deer",0
,,,,,,1601,242.630181755674,"Red Deer",0
3,3,3,1,1,3,2022.31288888873,11.7923625215693,"Red Deer",0
1,1,1,1,4,1,2589.84666666551,1366.41481510789,"Red Deer",0
,,,,,,1987.95955555545,129.676350594021,"Red Deer",0
1,1,1,1,3,1,2748.99333333439,3296.73446012019,"Red Deer",0
1,4,3,1,1,3,2255.74622222206,1422.08113231386,"Red Deer",0
1,1,3,5,4,3,2415.55955555526,2816.67542295704,"Red Deer",0
1,1,1,1,4,1,2848.50666666523,1268.70690770912,"Red Deer",0
1,1,1,1,4,1,2706.83333333217,1124.98930914196,"Red Deer",0
1,1,1,5,5,3,2290.46088888991,3453.61952173388,"Red Deer",0
,,,,,,2004.23999999906,1055.30789646676,"Red Deer",0
1,1,1,1,1,1,2759.53333333276,6149.65938789245,"Red Deer",0
4,5,4,1,4,4,1805.80666666692,177.41602895338,"Red Deer",0
1,1,1,1,3,1,2028.24133333407,1365.75622557418,"Red Deer",0
1,1,1,1,1,1,2617.71377777694,995.087422279722,"Red Deer",0
4,4,4,1,1,5,1832.43333333307,819.914353439872,"Red Deer",0
4,4,4,4,3,4,2222.9933333332,1484.0595515654,"Red Deer",0
3,4,5,4,1,4,1757.68666666667,284.281691281396,"Red Deer",0
,,,,,,1905.66622222335,525.859680721005,"Red Deer",0
1,1,1,1,4,1,2508.25377777778,3169.35884441277,"Red Deer",0
,,,,,,1884.42577777757,721.332513189241,"Red Deer",0
1,1,1,1,4,1,2603.60800000002,560.652021438412,"Red Deer",0
1,1,1,1,4,1,2721.07288888797,3731.27243478555,"Red Deer",0
3,4,3,4,3,3,2041.90000000031,248.833259521545,"Red Deer",0
,,,,,,2164.58000000018,814.028267805136,"Red Deer",0
1,1,1,1,4,1,2528.26044444381,361.373356708548,"Red Deer",0
4,4,4,4,3,4,1747.73333333315,320.315966641996,"Red Deer",0
,,,,,,1927.49333333358,27.9095144816908,"Red Deer",0
3,3,3,5,6,3,2102.27377777783,866.576784214177,"Red Deer",0
4,4,4,3,1,4,1650.12666666654,196.080007269767,"Red Deer",0
3,3,3,5,5,3,2213.62666666641,2907.52486806579,"Red Deer",0
4,3,3,3,1,4,2186.13999999963,2207.08393394287,"Red Deer",0
1,1,1,1,3,1,2374.1000000002,1763.08204277928,"Red Deer",0
4,5,4,1,4,4,1715.64666666698,115.164087714772,"Red Deer",0
,,,,,,1615.31333333333,43.51552217132,"Red Deer",0
4,3,3,3,1,4,2148.93999999975,1841.53255813183,"Red Deer",0
3,5,4,1,3,4,1985.61377777819,648.603468073646,"Red Deer",0
1,1,1,1,4,1,2559.84666666542,2236.64121121763,"Red Deer",0
3,1,3,6,5,3,2287.64044444462,1280.20498552716,"Red Deer",0
1,3,3,5,5,3,2485.55288888923,1967.01635412404,"Red Deer",0
,,,,,,2286.97288888921,430.604769249464,"Red Deer",0
,,,,,,1751.9204444443,367.462365226243,"Red Deer",0
1,1,1,1,4,1,2916.04044444295,1490.58283240084,"Red Deer",0
1,3,3,3,6,3,2429.51466666704,37.5935478396948,"Red Deer",0
3,4,5,5,4,4,2186.13999999963,1388.55460813135,"Red Deer",0
4,5,4,3,3,4,1985.9524444443,47.1032418302626,"Red Deer",0
3,4,3,3,1,3,1745.11333333371,143.713726822205,"Red Deer",0
3,4,4,3,1,4,1931.12000000025,66.552232799177,"Red Deer",0
3,4,5,5,4,4,2327.29911111103,3990.87077532251,"Red Deer",0
4,4,4,4,3,4,1952.55911111184,1818.68650226759,"Red Deer",0
,,,,,,2382.3746666658,1110.64008017121,"Red Deer",0
4,4,4,4,3,4,2200.22622222255,131.135648844483,"Red Deer",0
,,,,,,1769,50.3159666419961,"Red Deer",0
,,,,,,2067.79377777734,557.220604406379,"Red Deer",0
1,1,1,5,5,3,2570.42088888929,1485.6860283647,"Red Deer",0
,,,,,,2627.47333333302,1321.43289606112,"Red Deer",0
1,1,1,1,4,1,2874.62533333326,3420.23876605882,"Red Deer",0
1,1,1,1,1,1,2519.81955555556,1143.62769064392,"Red Deer",0
1,1,1,1,4,1,2454.12622222142,1626.52296185158,"Red Deer",0
1,1,1,1,4,1,2554.56533333378,4170.20453762662,"Red Deer",0
,,,,,,2437.14755555513,1371.69915233221,"Red Deer",0
3,3,5,5,5,4,2035.84577777781,1759.75121669233,"Red Deer",0
,,,,,,2335.42666666704,584.297269718714,"Red Deer",0
4,3,3,5,6,4,2124.09288888905,479.778065423754,"Red Deer",0
3,5,4,1,3,4,1709.47377777788,82.0941408752999,"Red Deer",0
1,1,1,1,4,1,2240.50622222197,859.069832887177,"Red Deer",0
1,1,1,5,5,3,2414.55288888965,1978.65595196775,"Red Deer",0
4,3,3,5,6,4,2284.68666666692,2095.88964847736,"Red Deer",0
1,3,3,1,3,3,2241.80666666599,1918.01767031757,"Red Deer",0
4,4,4,1,1,4,1879.05333333345,495.25519527026,"Red Deer",0
1,1,1,1,1,1,2085.80666666692,575.322141459211,"Red Deer",0
1,1,1,1,1,1,2702.11288888884,6188.02436844603,"Red Deer",0
1,1,1,1,3,1,2551.01466666666,2342.401338135,"Red Deer",0
4,5,5,4,1,5,1755.86666666692,579.684033358004,"Red Deer",0
4,5,4,1,4,4,1702.43288888872,707.412117912667,"Red Deer",0
,,,,,,2016.00000000026,673.534969526974,"Red Deer",0
4,5,4,3,3,4,1999.45333333296,1212.58655953314,"Red Deer",0
1,1,1,1,4,1,2853.05911110959,2189.16699430933,"Red Deer",0
,,,,,,1722.70666666698,17.4134404668584,"Red Deer",0
3,5,4,1,3,4,1801,150.434348655255,"Red Deer",0
3,4,5,5,4,4,2408.21333333246,4160.43117508148,"Red Deer",0
1,1,1,1,1,1,2703.55288888846,3370.72344887761,"Red Deer",0
3,1,3,6,5,3,2387.57911111071,2165.56617177433,"Red Deer",0
1,1,1,1,1,1,2712.22666666648,3214.42050655947,"Red Deer",0
1,1,1,1,4,1,2145.00622222329,1598.45748750761,"Red Deer",0
,,,,,,1973.27999999994,40.2065353556904,"Red Deer",0
,,,,,,1712.37999999988,20.3159666419961,"Red Deer",0
1,1,6,4,4,3,2104.59333333234,2548.18276093996,"Red Deer",0
1,1,1,1,4,1,2588.19422222332,6499.12668840248,"Red Deer",0
4,4,4,4,3,4,2048.0933333334,151.3415898572,"Red Deer",0
1,1,1,1,1,1,2492.03955555576,4153.07283408812,"Red Deer",0
,,,,,,2002.21955555507,40.2065353556904,"Red Deer",0
4,5,3,1,1,4,1694.98666666717,299.962672403642,"Red Deer",0
4,4,4,4,3,4,2233.95333333377,628.609116756704,"Red Deer",0
1,1,1,1,4,1,2601.77377777787,4689.81816302693,"Red Deer",0
3,4,3,1,1,3,1998.89288888865,270.036035849259,"Red Deer",0
4,4,4,4,3,4,2012.62044444473,1156.0686170747,"Red Deer",0
4,5,4,1,4,4,1693.33288888878,254.560928163404,"Red Deer",0
4,5,5,3,3,5,1709.06,250.10494735808,"Red Deer",0
,,,,,,1706.65422222299,356.260289696085,"Red Deer",0
1,1,1,1,1,1,2674.13955555595,3175.38182324336,"Red Deer",0
,,,,,,2615.24222222287,1210.27011166812,"Red Deer",0
1,3,3,3,6,3,2417.70622222227,1719.30453945987,"Red Deer",0
1,1,1,1,4,1,2408.24044444495,4334.88081124289,"Red Deer",0
3,3,3,5,6,3,2408.33377777851,1649.95467754365,"Red Deer",0
1,1,1,5,5,3,2347.18666666679,47.4134404668584,"Red Deer",0
4,4,4,1,1,4,1494,27.9095144816908,"Red Deer",0
1,1,1,1,4,1,2575.90666666847,3155.20839762872,"Red Deer",0
,,,,,,2393.47288888985,1318.63354089667,"Red Deer",0
,,,,,,1924.44711111103,88.14701541725,"Red Deer",0
3,3,3,5,6,3,2327.29377777738,1135.92614906343,"Red Deer",0
1,4,3,1,1,3,2220.72000000007,155.680447491251,"Red Deer",0
4,5,4,3,3,4,1923.31999999962,126.106098409606,"Red Deer",0
1,1,1,1,4,1,3038.57955555464,3923.92769572094,"Red Deer",0
,,,,,,1983.25377777794,17.4134404668584,"Red Deer",0
4,5,5,4,1,5,1681.91333333315,40.8810082267412,"Red Deer",0
,,,,,,2786.19999999895,1381.12704681378,"Red Deer",0
,,,,,,2196.07288888822,381.521308607974,"Red Deer",0
4,5,5,4,1,5,1916.46666666673,871.433382952689,"Red Deer",0
4,5,4,3,1,4,1790.28666666622,2072.49394697006,"Red Deer",0
4,4,4,4,3,4,2091.24711111207,732.586559533142,"Red Deer",0
4,4,4,4,3,4,2195.78044444467,248.833259521545,"Red Deer",0
5,3,6,1,5,6,1780.63288888928,484.338983964772,"Red Deer",0
3,3,4,6,5,4,2269.27911111165,141.660142443997,"Red Deer",0
5,3,6,1,5,6,1850.68622222206,320.138378028554,"Red Deer",0
3,3,5,5,5,4,2089.71955555546,393.154827210256,"Red Deer",0
3,3,5,5,5,4,2263.77333333284,1843.56073417741,"Red Deer",0
,,,,,,2257.22533333266,1720.77923007822,"Red Deer",0
4,5,3,1,1,4,1760.82044444461,669.684033358004,"Red Deer",0
1,1,1,1,4,1,2474.03288888879,2463.01801370876,"Red Deer",0
4,5,4,3,3,4,1823.84666666593,493.586522989503,"Red Deer",0
4,5,4,1,4,4,1696.25333333308,187.057579820496,"Red Deer",0
3,3,4,6,5,4,2221.61333333197,2178.660286233,"Red Deer",0
1,1,1,1,3,1,2522.92622222272,1739.16884826624,"Red Deer",0
4,5,5,4,1,5,1807.51333333296,192.531576330876,"Red Deer",0
1,1,1,1,4,1,2330.50711111154,424.400340757109,"Red Deer",0
,,,,,,2114.52666666724,1410.60943360493,"Red Deer",0
3,3,3,5,5,3,2167.35377777814,1140.40554716397,"Red Deer",0
1,1,1,5,5,3,2426.24044444418,3421.9255212376,"Red Deer",0
1,1,3,4,6,3,2047.24666666654,2605.1146839922,"Red Deer",0
4,3,3,3,1,4,2083.69999999976,1290.68281557999,"Red Deer",0
4,5,4,3,1,4,1645,4.06295541271485,"Red Deer",0
4,5,4,3,3,4,1798.87333333346,1657.20775918943,"Red Deer",0
,,,,,,1873.2688888893,1028.61374772547,"Red Deer",0
5,3,4,5,5,5,2124.76666666655,1274.44390034407,"Red Deer",0
1,1,1,1,1,1,2557.85422222143,1186.2743540782,"Red Deer",0
,,,,,,1943.96666666686,76.4490159617594,"Red Deer",0
,,,,,,1684.8266666663,203.624135505239,"Red Deer",0
,,,,,,1740.71377777813,123.435773028252,"Red Deer",0
1,1,1,1,3,1,2423.10666666665,4565.86876289858,"Red Deer",0
1,1,1,1,4,1,2339.63422222124,2765.94720745854,"Red Deer",0
,,,,,,1653.84666666661,102.586559533142,"Red Deer",0
4,4,3,1,1,4,1746.24666666679,1168.08285740145,"Red Deer",0
1,1,1,1,1,1,2538.96666666567,2528.03609096475,"Red Deer",0
,,,,,,2376.4795555564,1281.64395622747,"Red Deer",0
4,5,4,3,1,4,1618.9066666666,59.7971629254433,"Red Deer",0
4,5,4,3,1,4,1583,257.022603275492,"Red Deer",0
5,5,4,4,3,5,1402,492.660958849315,"Bow Valley",0
4,6,4,3,1,4,2171.35955555589,898.770183720198,"Bow Valley",0
3,3,3,1,1,3,2043.63955555583,727.839771001739,"Bow Valley",0
4,3,4,5,5,4,1960.60622222098,1324.51455692428,"Bow Valley",0
4,5,4,3,1,4,1537.91377777776,497.751676344895,"Bow Valley",0
4,4,4,4,3,4,1569.27955555558,514.976996058367,"Bow Valley",0
1,1,1,1,4,1,2804.60622222166,1689.99049528844,"Bow Valley",0
4,4,4,4,3,4,1591.02044444424,290.315966641996,"Bow Valley",0
3,3,3,5,6,3,2091.28000000061,1172.50076593457,"Bow Valley",0
4,4,4,4,3,4,1705.7933333329,97.2011852155284,"Bow Valley",0
3,5,4,1,3,4,1450.11955555539,8.52360412042671,"Bow Valley",0
4,5,4,3,1,4,1650.18666666679,797.06518172117,"Bow Valley",0
3,3,3,5,6,3,2101.72711111054,1130.315966642,"Bow Valley",0
3,3,3,5,6,3,2163.94577777843,1856.70481455299,"Bow Valley",0
4,5,4,3,3,4,1954.48000000049,896.750151456437,"Bow Valley",0
1,1,1,1,4,1,2442.25333333359,2175.61724567171,"Bow Valley",0
5,4,5,5,5,5,1641.65999999914,999.684033358004,"Bow Valley",0
5,5,5,3,1,5,1414.93333333346,39.6840333580039,"Bow Valley",0
3,4,4,3,4,4,1827.90755555675,1484.55079348976,"Bow Valley",0
4,3,3,5,6,4,2026.01288889009,954.06723711905,"Bow Valley",0
3,3,3,5,6,3,2122.33999999977,1084.0756052442,"Bow Valley",0
4,5,3,1,1,4,1802.87999999975,1007.41344046686,"Bow Valley",0
4,5,4,3,3,4,1678,175.837144193193,"Bow Valley",0
4,4,3,1,1,4,1842.68000000038,438.387580840869,"Bow Valley",0
4,5,4,1,4,4,1825.57333333389,1505.33650492438,"Bow Valley",0
5,6,6,1,1,6,1402,325.275317738775,"Bow Valley",0
4,5,4,3,1,4,1480.39288888903,503.58207733407,"Bow Valley",0
4,5,3,1,1,4,1491.31333333333,20.3159666419961,"Bow Valley",0
4,5,4,1,4,4,1907.2471111114,461.485807533188,"Bow Valley",0
3,4,3,3,1,3,1739.16711111109,211.104381979543,"Bow Valley",0
1,1,1,5,5,3,2253.62533333378,771.634248498304,"Bow Valley",0
1,1,1,1,4,1,2483.18044444495,1273.28241457636,"Bow Valley",0
3,3,3,5,6,3,2384.13422222204,2410.71349207756,"Bow Valley",0
4,3,3,1,1,4,1790.24666666654,938.701294535597,"Bow Valley",0
4,4,3,1,1,4,1683.8604444443,9.68403335800394,"Bow Valley",0
5,4,3,3,3,5,1573.61333333383,703.207785317861,"Bow Valley",0
4,5,3,1,1,4,1574.75422222268,524.711185550634,"Bow Valley",0
4,3,4,5,5,4,1813.86711111017,857.768855370924,"Bow Valley",0
4,4,5,3,1,5,1494,23.8047225996683,"Bow Valley",0
4,6,3,5,3,4,2051.23955555513,1139.18801108004,"Bow Valley",0
1,1,1,1,4,1,2536.01911111219,765.914350327141,"Bow Valley",0
4,4,3,1,1,4,1728.70622222237,950.171071504202,"Bow Valley",0
6,4,6,6,1,6,1432.46044444412,44.1737594519353,"Bow Valley",0
4,4,4,1,1,5,1649.02622222199,759.932542189745,"Bow Valley",0
4,6,3,5,3,4,1892.15866666586,709.224278006489,"Bow Valley",0
3,3,3,5,6,3,2210.80711111246,1024.36140456729,"Bow Valley",0
4,3,3,5,6,4,2300.70666666749,3573.32908682808,"Bow Valley",0
3,4,4,3,4,4,1878.09288888828,326.287471337459,"Bow Valley",0
5,1,3,4,4,4,2225.20044444424,1940.84802829024,"Bow Valley",0
4,5,4,3,1,4,1603.58044444411,400.337414177556,"Bow Valley",0
4,6,5,1,1,5,1402,222.405312564048,"Bow Valley",0
4,6,3,5,3,4,2032.32088888858,2400.48976619741,"Bow Valley",0
1,1,1,1,4,1,2527.30622222209,4117.52557474654,"Bow Valley",0
4,3,4,5,5,4,1928.98133333258,982.766486282124,"Bow Valley",0
5,4,5,4,3,5,1456.1395555557,44.1206892416644,"Bow Valley",0
5,5,5,3,1,5,1420,168.301703667722,"Bow Valley",0
5,4,3,3,3,5,1646.14711111171,1031.08690438229,"Bow Valley",0
1,4,1,3,4,3,1959.26044444542,1934.25679425697,"Bow Valley",0
4,4,4,1,1,4,1454.78000000006,102.650852059337,"Bow Valley",0
5,5,5,3,1,5,1402,5.6210779452891,"Bow Valley",0
3,3,3,5,6,3,2144.13288888966,599.026802676436,"Bow Valley",0
4,5,4,1,4,4,1850.19288888941,1771.59614222819,"Bow Valley",0
6,4,6,6,1,6,1542.22755555502,415.794098927666,"Bow Valley",0
3,1,3,5,4,3,2285.54044444442,2489.55422166595,"Bow Valley",0
3,6,3,1,1,3,2062.43377777726,808.300665128774,"Bow Valley",0
4,4,4,4,3,4,2115.31288888898,1076.92874612601,"Bow Valley",0
1,4,1,3,4,3,2159.61288888939,1829.75658408594,"Bow Valley",0
4,4,4,4,3,4,2189.22622222187,172.653778606091,"Bow Valley",0
3,4,4,3,4,4,1737.71955555588,1092.58655953314,"Bow Valley",0
4,5,4,3,1,4,1463.24666666679,49.4832660077138,"Bow Valley",0
4,4,4,1,1,5,2038.53866666616,1034.86978596878,"Bow Valley",0
4,5,4,3,1,4,1843.7795555552,1254.62918300463,"Bow Valley",0
4,5,5,4,1,5,1512.43333333359,720.763080645796,"Bow Valley",0
4,4,4,4,3,4,1579.94666666629,1616.72888426601,"Bow Valley",0
5,4,3,3,3,5,1716.64622222237,306.256442281595,"Bow Valley",0
3,3,3,5,6,3,2511.35999999838,2499.40437803308,"Bow Valley",0
1,1,1,1,1,1,2706.53466666668,3707.93961384156,"Bow Valley",0
4,5,4,3,1,4,1717.86044444405,1244.41682896675,"Bow Valley",0
1,1,1,1,1,1,2655.76000000001,3311.34414776688,"Bow Valley",0
3,4,3,3,1,3,1896.27333333365,328.396454817939,"Bow Valley",0
4,5,4,3,1,4,1554.76044444436,797.413440466858,"Bow Valley",0
4,4,4,4,3,4,2033.03333333314,2028.21984122284,"Bow Valley",0
4,4,3,1,1,4,1652.88044444461,1034.65026883203,"Bow Valley",0
4,4,4,3,1,4,1603.09999999969,254.312312298914,"Bow Valley",0
4,4,4,1,1,5,1778.77288888865,1115.87208188488,"Bow Valley",0
4,4,4,1,1,5,1774.89911111059,1312.17748002197,"Bow Valley",0
1,1,1,5,5,3,2137.93288888834,2857.50311075147,"Bow Valley",0
6,3,6,1,3,6,1438.37333333333,69.6840333580039,"Bow Valley",0
4,4,4,1,1,4,1433,163.772833664557,"Bow Valley",0
5,4,5,5,5,5,1719.97333333289,,"Bow Valley",0
3,1,1,3,4,3,2519.35377777763,1573.28145381985,"Bow Valley",0
1,1,1,1,4,1,2336.77422222299,2793.29689213042,"Bow Valley",0
3,4,4,3,4,4,1850.81377777875,,"Bow Valley",0
1,1,1,1,4,1,2581.80844444612,2075.14121255715,"Bow Valley",0
4,5,4,3,3,4,1594.40666666647,456.449465710306,"Bow Valley",0
1,1,1,1,1,1,2836.56666666667,1348.45450191428,"Bow Valley",0
5,5,5,3,1,5,1434.42622222218,428.067036318212,"Bow Valley",0
1,1,1,1,4,1,2268.94622222329,1564.46005674624,"Bow Valley",0
5,3,5,1,1,5,1404,12.5865595331416,"Bow Valley",0
4,3,4,5,5,4,1604.83422222164,348.691318336049,"Bow Valley",0
4,4,4,1,3,4,1517.48622222243,512.376325001529,"Bow Valley",0
4,3,3,5,6,4,2397.18044444367,1723.98439797028,"Bow Valley",0
5,3,5,1,1,5,1402,256.068778437784,"Bow Valley",0
4,4,4,4,3,4,1673.62000000038,815.943390127052,"Bow Valley",0
4,5,4,3,1,4,1523.70622222237,172.374308493841,"Bow Valley",0
4,4,4,4,3,4,1496.78666666728,54.0110478629777,"Bow Valley",0
1,1,1,1,4,1,2377.0866666683,2022.96093271637,"Bow Valley",0
4,5,4,3,1,4,1570.46622222186,632.637896535417,"Bow Valley",0
4,6,3,5,3,4,2032.03333333356,,"Bow Valley",0
4,4,4,4,3,4,1486.93333333346,123.435773028252,"Bow Valley",0
1,1,1,1,4,1,2080.02666666804,2040.47988362003,"Bow Valley",0
3,4,3,3,1,3,1751.24622222218,201.257981006487,"Bow Valley",0
1,4,1,3,4,3,2122.93377777755,489.684033358004,"Bow Valley",0
5,4,3,3,3,5,1624.57288888928,1160.75094692005,"Bow Valley",0
4,5,4,1,4,4,1850.11333333278,419.086198602613,"Bow Valley",0
1,4,1,3,4,3,2274.23244444372,897.399120853248,"Bow Valley",0
4,5,4,3,1,4,1504.23955555564,129.667856707322,"Bow Valley",0
1,1,1,1,4,1,2261.67333333451,1599.22719532811,"Bow Valley",0
5,4,5,5,5,5,2166.99955555488,2207.45715504797,"Bow Valley",0
1,1,1,1,4,1,2516.00755555618,1654.58935635147,"Bow Valley",0
5,1,3,4,4,4,2208.83377777838,1723.79673162211,"Bow Valley",0
3,3,3,3,1,3,2291.15333333365,1410.625683602,"Bow Valley",0
3,3,3,1,3,3,1827.78622222267,924.21733831929,"Bow Valley",0
4,3,4,5,5,4,1937.08711111011,777.002327893032,"Bow Valley",0
4,4,4,4,3,4,1540.07288888941,482.050174060523,"Bow Valley",0
3,4,3,3,1,3,1935.80000000063,507.830552891423,"Bow Valley",0
4,5,4,1,4,4,1558.49333333358,68.9869404158164,"Bow Valley",0
1,1,1,1,4,1,2427.21288888769,1551.42297321457,"Bow Valley",0
3,3,3,5,6,3,2346.42977777824,1958.10210274523,"Bow Valley",0
4,5,4,1,4,4,1735.43333333359,1156.97244654953,"Bow Valley",0
5,1,4,6,5,5,1972.61377777819,503.858909679438,"Bow Valley",0
4,6,3,1,1,5,2242.62577777813,247.860507208409,"Bow Valley",0
7,7,7,7,7,7,2222.67955555551,132.859813728288,"Bow Valley",0
1,1,1,1,4,1,2567.97244444486,2556.07349989336,"Bow Valley",0
1,4,1,3,4,3,2035.74666666718,,"Bow Valley",0
4,4,4,4,3,4,1995.98711111059,472.405541716205,"Bow Valley",0
3,4,3,4,3,3,1892.4200000005,956.418185781646,"Bow Valley",0
4,4,4,1,3,4,1493.30711111072,30.8216010761394,"Bow Valley",0
5,4,5,5,5,5,1628.74711111034,609.127034725418,"Bow Valley",0
4,3,4,5,5,4,1934.27377777758,5.6210779452891,"Bow Valley",0
3,4,3,3,1,3,2022.66000000032,681.550941801283,"Bow Valley",0
4,5,4,3,1,4,1583.09999999969,1000.1050334295,"Bow Valley",0
4,4,4,1,3,4,1448.38711111103,49.4832660077138,"Bow Valley",0
5,4,3,3,3,5,1537.66044444468,586.906873358024,"Bow Valley",0
4,5,4,1,4,4,1609.05955555539,1062.81220520611,"Bow Valley",0
4,4,4,4,3,4,1670.83333333258,1872.16818147086,"Bow Valley",0
4,3,3,5,6,4,2317.7128888884,2388.12825826583,"Bow Valley",0
4,3,4,5,5,4,2148.49199999899,648.808240002201,"Bow Valley",0
1,1,1,5,5,3,2421.5657777772,1553.17208301714,"Bow Valley",0
1,1,1,1,1,1,2590.65288888892,3384.05297031482,"Bow Valley",0
4,5,4,3,1,4,1790.82622222236,1542.02834283685,"Bow Valley",0
5,5,5,3,1,5,1413.24666666679,63.4065745841059,"Bow Valley",0
4,4,4,1,1,4,1517.60711111097,316.518954703627,"Bow Valley",0
4,3,4,5,5,4,1816.19288888754,815.520727502488,"Bow Valley",0
3,3,3,4,4,3,2094.88044444461,2055.50811825143,"Bow Valley",0
5,5,5,3,1,5,1402,252.932088284033,"Bow Valley",0
3,3,3,5,6,3,2314.00533333288,1027.87730981562,"Bow Valley",0
7,7,7,7,7,7,1402,9.68403335800394,"Bow Valley",0
6,3,4,1,1,5,1505.36711111072,115.3625780016,"Bow Valley",0
5,4,5,5,5,5,1679.35999999931,1212.08970518293,"Bow Valley",0
5,4,3,3,3,5,1695.48622222243,108.764753681703,"Bow Valley",0
4,5,4,3,1,4,1603.54622222243,525.511187912826,"Bow Valley",0
4,4,4,4,3,4,1739.50133333328,606.99777031105,"Bow Valley",0
4,5,4,1,4,4,1521.40666666673,289.296720707794,"Bow Valley",0
4,4,4,4,3,4,2201.28666666648,1689.06194312775,"Bow Valley",0
4,4,4,1,1,5,1623.77288888865,739.911293931046,"Bow Valley",0
4,3,3,5,6,4,2230.16577777862,1641.51411129325,"Bow Valley",0
4,5,4,3,1,4,1619.75333333321,300.824752354647,"Bow Valley",0
5,3,5,1,1,5,1406.75333333321,40.5056344341433,"Bow Valley",0
4,3,4,5,5,4,2147.74044444312,872.440962558158,"Bow Valley",0
5,6,6,1,1,6,1402,441.093955075952,"Bow Valley",0
4,5,4,3,1,4,1606.37288888872,853.911551175754,"Bow Valley",0
4,4,4,4,3,4,1572.95377777744,486.094894152417,"Bow Valley",0
5,5,5,3,1,5,1402,267.047784623714,"Bow Valley",0
4,4,4,4,3,4,1670.97955555483,443.152691433824,"Bow Valley",0
4,4,4,1,1,4,1495.21999999994,105.123768891811,"Bow Valley",0
3,4,3,3,1,3,1999.3724444453,802.159880629543,"Bow Valley",0
4,4,4,1,3,4,1463,8.52360412042671,"Bow Valley",0
3,3,3,5,6,3,2294.00666666696,928.318116013597,"Bow Valley",0
